ID,Severity,date/time,Start_Time,End_Time,lat,lon,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4854,2,6/10/2016 17:04,6/10/2016 17:04,6/10/2016 23:04,37.549919,-122.293059,37.548617,-122.291836,0.112,Between CA-92/Fashion Island Blvd/Exit 414B and Hillsdale Blvd/Exit 414A - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,6/10/2016 16:55,66.2,,46,30,10,WNW,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4855,2,6/10/2016 17:15,6/10/2016 17:15,6/10/2016 23:15,37.40503,-121.90992,37.39584,-121.9077,0.647,At Montague Expy - Accident.,,I-880 S,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,6/10/2016 16:53,70,,44,29.98,10,NNW,19.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4856,2,6/10/2016 17:10,6/10/2016 17:10,6/10/2016 23:10,37.4165,-121.91346,37.41165,-121.9118,0.347,At Great Mall Pky - Accident.,,Nimitz Fwy S,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,6/10/2016 16:53,70,,44,29.98,10,NNW,19.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4857,2,6/10/2016 17:20,6/10/2016 17:20,6/10/2016 23:20,37.99173,-122.07813,37.99278,-122.07485,0.193,At Pacheco Blvd - Accident.,,John Muir Pkwy E,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,6/10/2016 16:53,71.1,,38,29.92,10,WSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4858,2,6/10/2016 17:19,6/10/2016 17:19,6/10/2016 23:19,37.87612,-122.04604,37.8828,-122.05188,0.561,At Rudgear Rd - Accident.,,I-680 N,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,6/10/2016 16:53,71.1,,38,29.92,10,WSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4859,2,6/10/2016 17:26,6/10/2016 17:26,6/10/2016 23:26,37.42017,-121.9145,37.43642,-121.91915,1.151,At CA-237/Calaveras/Milpitasalvis - Accident.,,I-880 N,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,6/10/2016 17:53,70,,41,29.97,10,NW,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4860,2,6/10/2016 17:31,6/10/2016 17:31,6/10/2016 23:31,37.70117,-121.85469,37.70107,-121.84356,0.608,At El Charro Rd/Fallon Rd - Accident.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,6/10/2016 17:53,71.1,,36,29.94,10,SW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4861,2,6/10/2016 17:28,6/10/2016 17:28,6/10/2016 23:28,38.64315,-121.43413,38.64178,-121.42612,0.443,At Marysville Blvd/Raley Blvd - Accident.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,6/10/2016 17:35,77,,28,29.91,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4862,2,6/10/2016 17:44,6/10/2016 17:44,6/10/2016 23:44,37.40781,-122.19072,37.42128,-122.2243,2.064,Between Alpine Rd and Sand Hill Rd - Accident.,,Junipero Serra Fwy N,R,Palo Alto,Santa Clara,CA,94304,US,US/Pacific,KPAO,6/10/2016 17:47,69.8,,40,29.97,10,NW,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4863,2,6/10/2016 17:57,6/10/2016 17:57,6/10/2016 23:57,37.76083,-122.39235,37.76466,-122.39296,0.267,At Mariposa St - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,6/10/2016 17:53,64,,56,29.97,10,West,17.3,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4864,2,6/10/2016 18:04,6/10/2016 18:04,6/11/2016 0:04,37.36408,-122.1243,37.3576,-122.11795,0.568,At El Monte Rd - Accident.,,I-280 S,R,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,6/10/2016 17:56,71.1,,32,29.98,10,NNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4865,2,6/10/2016 18:04,6/10/2016 18:04,6/11/2016 0:04,37.71522,-121.70896,37.71709,-121.70358,0.321,At Greenville Rd - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,6/10/2016 17:53,71.1,,36,29.94,10,SW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4866,2,6/10/2016 18:07,6/10/2016 18:07,6/11/2016 0:07,38.67322,-121.64176,38.67318,-121.63517,0.355,At Road 22/Old River Rd - Accident.,,I-5 S,R,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,6/10/2016 17:53,75,,38,29.9,10,SW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4867,2,6/10/2016 18:28,6/10/2016 18:28,6/11/2016 0:28,37.70227,-121.74506,37.70355,-121.73645,0.479,At CA-84/1st St/Springtown Blvd - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,6/10/2016 18:53,68,,43,29.94,10,SSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4868,2,6/10/2016 18:43,6/10/2016 18:43,6/11/2016 0:43,37.42034,-122.21584,37.41824,-122.22429,0.486,At I-280/Junipero Serra Fwy - Accident.,,Sand Hill Rd,R,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,6/10/2016 18:47,68,,83,29.97,10,NW,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4869,2,6/10/2016 19:17,6/10/2016 19:17,6/11/2016 1:17,37.70079,-121.80915,37.70067,-121.79647,0.693,At Isabel Ave/Exit 51 - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,6/10/2016 18:53,68,,43,29.94,10,SSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4870,2,6/10/2016 19:55,6/10/2016 19:55,6/11/2016 1:55,37.344921,-122.395499,37.345597,-122.396119,0.058,At Woodside - Accident.,20074, Cabrillo Hwy S,L,Half Moon Bay,San Mateo,CA,94019-2520,US,US/Pacific,KHAF,6/10/2016 19:55,57.2,,77,30.01,5,NNW,15,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4871,2,6/10/2016 20:05,6/10/2016 20:05,6/11/2016 2:05,37.89714,-122.07996,37.89714,-122.07996,0,At CA-24/Grove Shafter Fwy - Accident.,2707, Camino Diablo,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,6/10/2016 19:53,66.9,,47,29.88,10,South,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4872,2,6/10/2016 20:16,6/10/2016 20:16,6/11/2016 2:16,38.49612,-121.460449,38.49613,-121.45946,0.053,At Luther Dr - Accident.,3927, Florin Rd,L,Sacramento,Sacramento,CA,95823-1801,US,US/Pacific,KSAC,6/10/2016 19:53,69.1,,45,29.88,10,SSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4873,2,6/10/2016 20:49,6/10/2016 20:49,6/11/2016 2:49,38.58885,-121.41072,38.58885,-121.41072,0,At Hurley Way - Accident.,1298, Bell St,R,Sacramento,Sacramento,CA,95825-3515,US,US/Pacific,KMCC,6/10/2016 20:55,66.2,,49,29.89,10,South,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-4874,2,6/10/2016 21:54,6/10/2016 21:54,6/11/2016 3:54,37.8955,-122.06985,37.918,-122.06344,1.593,Between CA-24/Olympic Blvd and N Main St - Accident.,,I-680 N,R,Walnut Creek,Contra Costa,CA,94595,US,US/Pacific,KCCR,6/10/2016 21:53,62.1,,58,29.88,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4875,3,6/10/2016 21:58,6/10/2016 21:58,6/11/2016 3:58,37.896995,-122.080242,37.89609,-122.07359,0.368,Ramp to CA-24/Grove Shafter Fwy - Accident.,,CA-24 W,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,6/10/2016 21:53,62.1,,58,29.88,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4876,2,6/11/2016 2:28,6/11/2016 2:28,6/11/2016 8:28,37.75835,-122.2121,37.74999,-122.20474,0.704,At 66th Ave - Accident.,,I-880 S,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,6/11/2016 2:53,54,,77,29.93,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4877,3,6/11/2016 2:26,6/11/2016 2:26,6/11/2016 8:26,37.76432,-122.21711,37.77192,-122.2239,0.643,At High St - Accident.,,I-880 N,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,6/11/2016 2:53,54,,77,29.93,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4878,2,6/11/2016 15:00,6/11/2016 15:00,6/11/2016 21:00,37.46788,-122.15335,37.48454,-122.18427,2.049,Between CA-114/Willow Rd/Exit 404 and CA-84/Marsh Rd/Exit 406 - Accident.,,US-101 N,R,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,6/11/2016 14:47,82.4,,37,29.89,10,North,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4879,2,6/11/2016 16:30,6/11/2016 16:30,6/11/2016 22:30,37.56838,-122.31147,37.54939,-122.29256,1.672,Between 3rd Ave/Exit 416 and CA-92/Fashion Island Blvd/Exit 414B - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,6/11/2016 16:47,82.4,,28,29.88,10,West,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4880,2,6/12/2016 8:03,6/12/2016 8:03,6/12/2016 14:03,37.69813,-121.94081,37.69898,-121.9307,0.556,At Foothill Rd/San Ramon Rd - Accident.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,6/12/2016 7:53,63,,56,29.96,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4881,2,6/12/2016 12:59,6/12/2016 12:59,6/12/2016 18:59,37.33358,-121.86163,37.33522,-121.85894,0.186,At MC Laughlin Ave - Accident.,,I-280 S,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,6/12/2016 12:54,80.6,,37,30.03,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4882,2,6/12/2016 14:27,6/12/2016 14:27,6/12/2016 20:27,39.21063,-120.78406,39.20279,-120.80877,1.43,Between Crystal Springs Rd and Alta Bonnynook Rd/Exit 146 - Accident.,,I-80 W,R,Alta,Placer,CA,95701,US,US/Pacific,KBLU,6/12/2016 14:52,55.9,,64,30.01,10,North,,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4883,2,6/12/2016 14:45,6/12/2016 14:45,6/12/2016 20:45,38.570359,-121.468351,38.57326,-121.46708,0.212,At J St - Accident.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,6/12/2016 14:53,84.9,,29,29.95,10,SSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4884,2,6/12/2016 15:08,6/12/2016 15:08,6/12/2016 21:08,37.82497,-122.30963,37.82379,-122.31874,0.504,Between Grand Ave and Bay Bridge Toll Plz - Accident.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,6/12/2016 14:53,72,,53,30.02,10,NW,16.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4885,3,6/12/2016 17:02,6/12/2016 17:02,6/12/2016 23:02,38.890309,-123.05324,38.91823,-123.0585,1.95,At Lakeport - Accident.,20803, S Highway 101,R,Hopland,Mendocino,CA,95449-9667,US,US/Pacific,KUKI,6/12/2016 16:56,88,,19,29.95,10,WNW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4886,3,6/12/2016 17:02,6/12/2016 17:02,6/12/2016 23:02,38.918148,-123.058602,38.890069,-123.0533,1.961,At Geysers Rd/Exit 525 - Accident.,18744, S Highway 101,L,Hopland,Mendocino,CA,95449,US,US/Pacific,KUKI,6/12/2016 16:56,88,,19,29.95,10,WNW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4887,3,6/12/2016 18:14,6/12/2016 18:14,6/13/2016 0:14,37.271215,-121.947622,37.27335,-121.95118,0.245,Between CA-17 and S Winchester Blvd - Accident.,,Camden Ave,R,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,6/12/2016 17:53,77,,48,30.01,10,WNW,10.4,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4888,3,6/12/2016 18:14,6/12/2016 18:14,6/13/2016 0:14,37.27335,-121.95118,37.271215,-121.947622,0.245,Between S Winchester Blvd and CA-17 - Accident.,,San Tomas Expy,R,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,6/12/2016 17:53,77,,48,30.01,10,WNW,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4889,3,6/12/2016 19:12,6/12/2016 19:12,6/13/2016 1:12,37.70108,-121.84476,37.70085,-121.81639,1.551,Between El Charro Rd/Fallon Rd/Exit 48 and Airway Blvd - Accident.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,6/12/2016 18:53,75,,44,29.99,10,WNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4890,2,6/13/2016 1:48,6/13/2016 1:48,6/13/2016 7:48,37.56034,-122.0349,37.56456,-122.03757,0.326,Ramp to CA-84/Decoto Rd - Accident.,,CA-84 W,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,6/13/2016 6:47,59,,77,30.09,10,Calm,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4891,2,6/13/2016 3:08,6/13/2016 3:08,6/13/2016 9:08,38.557116,-121.378197,38.55976,-121.37999,0.207,At US-50 - Accident.,,S Watt Ave,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,6/13/2016 4:50,57.2,,77,30.01,10,South,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4892,3,6/13/2016 6:02,6/13/2016 6:02,6/13/2016 12:02,37.82679,-121.14429,37.86042,-121.22037,4.757,At Manteca - Accident.,14962, Jack Tone Rd,L,Manteca,San Joaquin,CA,95336-8922,US,US/Pacific,KSCK,6/13/2016 5:55,55,,86,30.03,7,North,4.6,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4893,2,6/13/2016 6:35,6/13/2016 6:35,6/13/2016 12:35,37.89011,-121.600712,37.89011,-121.60071,0,At CR-J2/Tracy Blvd - Accident.,15717, Highway 4,R,Discovery Bay,Contra Costa,CA,94505,US,US/Pacific,KLVK,6/13/2016 6:53,57.9,,81,30.06,10,West,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4894,2,6/13/2016 6:53,6/13/2016 6:53,6/13/2016 12:53,37.63016,-122.43478,37.622359,-122.427282,0.677,Between Eastbound I-380 Acc and San Bruno Ave - Accident.,,I-280 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,6/13/2016 6:56,57,,77,30.1,10,WNW,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4895,2,6/13/2016 7:18,6/13/2016 7:18,6/13/2016 13:18,35.73876,-120.70013,35.7406,-120.69957,0.131,At Mission St/Monterey Rd/Exit 239A - Accident.,,US-101 N,R,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,6/13/2016 7:14,53.1,,93,30.12,6,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4896,2,6/13/2016 7:20,6/13/2016 7:20,6/13/2016 13:20,38.52525,-121.3703,38.52524,-121.37349,0.172,Between S Watt Ave and Alder Ave - Accident.,,S Watt Ave,R,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,6/13/2016 6:53,55.9,,84,30.02,10,SSW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4897,3,6/13/2016 7:19,6/13/2016 7:19,6/13/2016 13:19,37.55947,-122.30193,37.54939,-122.29256,0.865,At CA-92/Fashion Island Blvd/Exit 414B - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,6/13/2016 6:55,57.2,,77,30.1,10,West,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4898,2,6/13/2016 7:27,6/13/2016 7:27,6/13/2016 13:27,38.66363,-121.30857,38.66363,-121.30857,0,At Schuyler Dr - Accident.,,Dewey Dr,R,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,6/13/2016 7:55,59,,72,30.05,10,SSW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4899,2,6/13/2016 7:48,6/13/2016 7:48,6/13/2016 13:48,37.41062,-121.99274,37.40819,-122.00388,0.634,At Caribbean Dr/Lawrence Expy - Accident.,,CA-237 W,R,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,6/13/2016 7:56,61,,70,30.12,10,SE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4900,2,6/13/2016 7:49,6/13/2016 7:49,6/13/2016 13:49,37.33906,-121.85128,37.34389,-121.85596,0.421,At I-280/I-680 - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,6/13/2016 7:47,62.6,,68,30.12,10,East,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4901,2,6/13/2016 8:00,6/13/2016 8:00,6/13/2016 14:00,38.24426,-122.0827,38.242844,-122.085934,0.201,At Abernathy Rd - Accident.,,I-80 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,6/13/2016 7:58,56.5,,78,30.02,10,SW,29.9,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4902,3,6/13/2016 9:07,6/13/2016 9:07,6/13/2016 15:07,38.57005,-121.38168,38.57007,-121.38443,0.149,At Watt Ave - Accident.,3500, American River Dr,R,Sacramento,Sacramento,CA,95864-5802,US,US/Pacific,KMHR,6/13/2016 8:50,64.4,,59,30.05,10,SW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4903,2,6/13/2016 9:42,6/13/2016 9:42,6/13/2016 15:42,37.70186,-121.90237,37.70195,-121.91167,0.508,At Dougherty Rd/Hopyard Rd - Accident.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,6/13/2016 9:53,68,,52,30.07,10,West,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4904,2,6/13/2016 10:11,6/13/2016 10:11,6/13/2016 16:11,37.70459,-121.73462,37.70247,-121.74321,0.492,At CA-84/1st St/Springtown Blvd - Accident.,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,6/13/2016 9:53,68,,52,30.07,10,West,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4905,2,6/13/2016 10:22,6/13/2016 10:22,6/13/2016 16:22,38.540965,-121.510451,38.54456,-121.50902,0.26,At Sutterville Rd - Accident.,,I-5 N,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,6/13/2016 9:53,64,,63,30.04,10,SSW,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4906,2,6/13/2016 10:33,6/13/2016 10:33,6/13/2016 16:33,37.33312,-121.93802,37.333707,-121.937237,0.059,At Bascom Ave - Accident.,,I-880 N,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,6/13/2016 10:53,71.1,,49,30.09,10,Variable,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4907,2,6/13/2016 10:36,6/13/2016 10:36,6/13/2016 16:36,39.2704,-121.659735,39.270988,-121.659945,0.042,At Live Oak Blvd - Accident.,9632, Highway 99,L,Live Oak,Sutter,CA,95953,US,US/Pacific,KMYV,6/13/2016 10:53,72,,49,30.03,10,SE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4908,2,6/13/2016 12:47,6/13/2016 12:47,6/13/2016 18:47,37.77455,-122.2318,37.77482,-122.23258,0.047,At 29th Ave - Accident.,,I-880 N,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,6/13/2016 12:53,62.1,,62,30.12,10,WSW,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4909,2,6/13/2016 12:59,6/13/2016 12:59,6/13/2016 18:59,37.36438,-121.90187,37.36458,-121.90176,0.015,Ramp to Exit 4B - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,6/13/2016 12:53,73.9,,48,30.08,10,NW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
